,Date,User,Tweet
13,2023-01-03 19:09:53+00:00,bgarlinghouse,"4/ Singapore, the EU, Brazil, and Japan all have crypto frameworks - and the UK is well ahead of the US. But the lack of coordinated standards globally (or any in the US) continues to push business to countries w/ lower regulatory bars - w/ sometimes catastrophic results (FTX)."
14,2023-01-03 19:09:53+00:00,bgarlinghouse,3/ No bill is perfect and there likely never will be one that satisfies everyone. But perfect shouldn’t be the enemy of progress - these proposals provide more than a starting point for debate in this new Congress. The stakes couldn’t be higher.
15,2023-01-03 19:09:53+00:00,bgarlinghouse,2/ We’re not working with a blank slate. Prior bills have tried to address everything from stablecoins and CEXs (RFIA and DCEA); clearer definitions of what constitutes a digital asset security (Securities Clarity Act); safe harbors (Clarity for Digital Tokens Act) and more.
16,2023-01-03 19:09:53+00:00,bgarlinghouse,"1/ support for regulation is bipartisan &amp; bicameral. Leaders like @PatrickMcHenry, @CongressmanGT, @RepTomEmmer, @RitchieTorres, @RoKhanna, @SenStabenow, @JohnBoozman, @SenGillibrand, @SenLummis, @CoryBooker have publicly supported blockchain and recognized the need for clarity."
17,2023-01-03 19:09:52+00:00,bgarlinghouse,"Today is the first day of the 118th Congress. While prior efforts at regulatory clarity for crypto in the US have stalled, I am cautiously optimistic that 2023 is the year we will (finally!) see a breakthrough. A thread on why…"
18,2022-12-24 17:39:34+00:00,bgarlinghouse,@TaschaLabs I think you mean XRP !
19,2022-12-21 20:14:47+00:00,bgarlinghouse,"The world is (appropriately) outraged by SBF and FTX's fraud, but when Wells Fargo mismanages billions in customer funds as well, it's barely a blip on the radar. Food for thought.... https://t.co/uHnumn4Ryi"
20,2022-12-20 15:59:20+00:00,bgarlinghouse,"This 100%! 

It’s ridiculous and frankly shameful that Chair Gensler was touting the SEC’s enforcement actions as the “cop on the beat,” yet (per public reports) MET with SBF multiple times, but was caught completely flat-footed when the alleged fraud finally came to light."
21,2022-12-06 16:48:27+00:00,bgarlinghouse,"Learned a few new fun facts about our inimitable @s_alderoty here myself! ( example: the man has put out BOTH literal and figurative fires 🔥)

https://t.co/nt1VG7tC5W"
22,2022-12-02 22:22:52+00:00,bgarlinghouse,"I said it on day 1, we will aggressively fight to get clear rules for the entire industry in the U.S. 

Congrats to all of Team Ripple for getting us to this point. Ripple stood strong and withstood the SEC’s onslaught. I look forward to being on the right side of justice."
23,2022-12-02 17:35:21+00:00,bgarlinghouse,100% agreement with this @sheila_warren
24,2022-11-16 16:47:30+00:00,bgarlinghouse,"Despite some headwinds, I’m immensely proud of the @Ripple team who day in and day out focus on helping our customers move value around the world - whether remittances, individual payments, bulk funding, treasury management and more. #CryptoMeansBusiness"
25,2022-11-16 16:47:29+00:00,bgarlinghouse,"Announcements (part 2) with more to come
- Nearly 40 payout markets are live for ODL, representing 90% of FX markets
- 19+ new and upgraded from fiat ODL customers across the globe
- @realsupermojo is live using Liquidity Hub to source ETH 
https://t.co/snACky5vSh"
26,2022-11-16 16:47:28+00:00,bgarlinghouse,"On a very positive note, we made some major announcements this week! (part 1)
- We’ve processed $30B in payments on RippleNet (both fiat and crypto)
- We’re partnering with @MFS_Africa to bring ODL to Africa - our 6th continent!  
https://t.co/7FJkQJn7sT"
27,2022-11-16 16:47:28+00:00,bgarlinghouse,As I said on stage – I firmly believe that crypto will be stronger because of this if we keep focusing on transparency and trust. Ripple has and will continue to lead in this regard.
28,2022-11-16 16:47:27+00:00,bgarlinghouse,"With all that’s happening in the past few weeks (and over the course of this year’s ups and downs), it feels even more imperative that we’ve gathered together in person to have honest conversations about solving real world problems with crypto and blockchain."
29,2022-11-16 16:47:26+00:00,bgarlinghouse,"Our 6th annual #RippleSwell is underway! I took the stage this morning with @cnbcKaren to discuss all things Ripple, crypto utility, macroeconomic factors affecting crypto, and much more. A thread… https://t.co/EDHW3nyka8"
30,2022-11-10 04:20:02+00:00,bgarlinghouse,"@brian_armstrong @SenWarren @SECGov Compare that with Singapore which has a licensing framework, token taxonomy laid out, and much more. They can appropriately regulate crypto b/c they've done the work to define what “good” looks like, and know all tokens aren’t securities (despite what Chair Gensler insists) 2/2"
31,2022-11-10 04:19:41+00:00,bgarlinghouse,"@brian_armstrong @SenWarren @SECGov @SenWarren, Brian is right -- to protect consumers, we need regulatory guidance for companies that ensures trust and transparency. There's a reason why most crypto trading is offshore - companies have 0 guidance on how to comply here in the US. 1/2"
32,2022-11-03 22:41:54+00:00,bgarlinghouse,"For those of you keeping count, 12 (!) amici briefs submitted.  It’s unprecedented (I’m told) to have this happen at this stage. They each explain - in their own unique way - the irreparable harm the SEC will do to every facet of the US crypto economy if it gets its way."
33,2022-11-01 13:41:12+00:00,bgarlinghouse,An incredible milestone for the #XRPLedger community! https://t.co/MokwKcAqtB
34,2022-10-30 16:32:42+00:00,bgarlinghouse,@XrpDw Wilt or Paul Pierce
35,2022-10-30 16:24:58+00:00,bgarlinghouse,"I don’t tweet about much non crypto stuff (ahem, except the Jayhawks of course) but I’m strangely fascinated by this!"
36,2022-10-27 23:38:30+00:00,bgarlinghouse,"Below 50% - a huge milestone! For 10 years, Ripple has focused on using XRP &amp; the XRPL within our products for its speed, security and scalability for movement of value. As more customers use XRP in their payments flows, it’s clear there is real utility here."
37,2022-10-27 00:49:06+00:00,bgarlinghouse,🤝 https://t.co/upA1pbDfWw
38,2022-10-23 20:48:57+00:00,bgarlinghouse,@XRP_Productions No way
39,2022-10-20 22:59:30+00:00,bgarlinghouse,"The SEC wants you to think that it cares about disclosure, transparency and clarity. Don’t believe them. When the truth eventually comes out, the shamefulness of their behavior here will shock you."
40,2022-10-20 21:00:35+00:00,bgarlinghouse,"Celebrating @Ripple’s 10 year anniversary at our All Hands today. 

Thankful every day for this incredible team and the privilege to be Ripple’s CEO. https://t.co/gOdNkate9T"
41,2022-10-15 15:37:56+00:00,bgarlinghouse,"@genelambo @cowboycrypto313 @BlackberryXRP There is no regard for those companies and people that this approach has harmed.  

We all should be outraged. 

The SEC has clearly forgotten that the government works for the people."
42,2022-10-15 15:35:44+00:00,bgarlinghouse,"@genelambo @cowboycrypto313 @BlackberryXRP My outrage has grown as the litigation has unfolded.  

There is no recourse, there is no consequence to those that brought this lawsuit.  The SEC’s pursuit of a policy objective isn’t about “a faithful allegiance to the law”.  It’s about power."
43,2022-10-12 01:50:09+00:00,bgarlinghouse,"Huge thanks to @ChrisBrummerDr for bringing together the public &amp; private sectors every year at the always awesome #DCFintechWeek, and to @allyversprille for moderating a great fireside chat on the need for regulatory clarity + Ripple’s growing global presence! https://t.co/dRvNVHXuHb"
44,2022-10-05 13:40:00+00:00,bgarlinghouse,@CryptoLumberjak @BlackberryXRP You clearly married up
45,2022-10-05 13:31:24+00:00,bgarlinghouse,@BlackberryXRP Towel boy FTW! RCJH
46,2022-10-03 17:58:51+00:00,bgarlinghouse,"It’s been years of scammy reply guys on this bird app 🙄, and we’re still waiting on any sort of action, while thousands (if not more) are taken advantage of."
47,2022-10-03 17:58:50+00:00,bgarlinghouse,"I can’t believe I’m still doing this – @TwitterSupport, it’s embarrassing when you can’t distinguish a real profile from a fake one. Verified scam accounts are now replying to tons of crypto tweets with my image, @VitalikButerin’s or @CZ_Binance’s. (watch it happen to this tweet) https://t.co/wx9LzR75YR"
48,2022-10-03 17:56:36+00:00,bgarlinghouse,@Soonergolfer08 @LeoHadjiloizou @Twitter @TwitterSupport @verified @Ripple please keep reporting them.  Twitter (and really most of the social media landscape) need to clean up their act and be part of the solution
49,2022-09-23 12:37:42+00:00,bgarlinghouse,@CGasparino Charlie G!  FWIW I appreciate you getting through the questions! Thanks for having me on the show... looking forward to being back soon!
50,2022-09-21 21:25:48+00:00,bgarlinghouse,"@JoelKatz David, I'm adding this to our next 1:1 agenda 😅"
51,2022-09-19 18:01:57+00:00,bgarlinghouse,"An absolute pleasure to welcome you to our offices, Commissioner @CarolineDPham! Public-private engagement 🤝"
52,2022-09-17 23:36:10+00:00,bgarlinghouse,Today's filings make it clear the SEC isn’t interested in applying the law. They want to remake it all in an impermissible effort to expand their jurisdiction far beyond the authority granted to them by Congress.
53,2022-09-15 08:49:43+00:00,bgarlinghouse,Truly an incredible technological feat – congrats Ethereum community on the merge!
54,2022-09-13 22:45:51+00:00,bgarlinghouse,Smellkis and Garlichouse on the same stage next week? Who woulda thought 💀 #Mainnet2022 https://t.co/u0KsOCwKtK
55,2022-08-29 00:32:25+00:00,bgarlinghouse,"Can’t comment on the validity of the slew of allegations in here, but I can unequivocally say that I have never met or spoken to (much less invested in) Kyle Roche. 

https://t.co/s5Qu91AV2Z https://t.co/DjLZ0eSdbe"
56,2022-08-18 14:05:22+00:00,bgarlinghouse,"It’s been a long time coming (working through the regulatory process takes time - worth it!), but I’m absolutely ecstatic to be in Sao Paulo as ODL with XRP launches with one of the biggest FX providers in Brazil - Travelex Bank https://t.co/vrzVxdwP8x"
57,2022-08-08 14:44:33+00:00,bgarlinghouse,"Always nice to get a little third party validation :) Thank you, Ripplers! YOU are what makes Ripple one of the best."
58,2022-07-28 22:57:23+00:00,bgarlinghouse,"And you all thought this day would never come…

In all seriousness – looking forward to a lively (!) discussion with @twobitidiot at Mainnet to talk about substantive issues and positive solutions for crypto at large. Thanks @MessariCrypto for inviting me!"
59,2022-07-27 17:47:53+00:00,bgarlinghouse,FACTS
60,2022-07-21 20:21:38+00:00,bgarlinghouse,"Powerful words from Commissioner Pham: “Regulatory clarity comes from being out in the open, not in the dark.” 

Unfortunately, the SEC seems more than content to operate in the latter."
61,2022-07-19 17:58:12+00:00,bgarlinghouse,Rep @BradSherman was magna cum laude at Harvard Law. He must know better but is trying -yet again- to advance a political agenda over sound policy and ignoring what the law actually says.
62,2022-07-18 20:00:44+00:00,bgarlinghouse,Tacos anyone? JK the stand is closed 😄
63,2022-07-18 14:51:46+00:00,bgarlinghouse,Who else is going to be closely watching the House Financial Services Committee's oversight hearing this week on the SEC Enforcement Division?! 🙋‍♂️
64,2022-07-07 17:54:29+00:00,bgarlinghouse,".@WSJopinion writes “Mr. Gensler’s blockade is counter-productive if his aim is to protect investors.” 

If that doesn’t call for Congressional action to stop Chair Gensler’s preferred method of regulation by enforcement, I’m not sure what does…
https://t.co/4mhxBEauN6"
65,2022-06-23 22:11:27+00:00,bgarlinghouse,"A packed day at @CollisionHQ – starting w/ @ShenLucinda covering all things crypto winter, culture, hiring and Ripple’s new Toronto Eng Hub, and ending w/ @glichfield getting into the weeds on how the crypto industry and regulators can work together on sensible, clear policies. https://t.co/IVMnJ0oS5o"
66,2022-06-22 21:17:44+00:00,bgarlinghouse,I'm off to @CollisionHQ to speak in 2 sessions about Ripple’s traction and regulation tomorrow – see you soon Toronto!
67,2022-06-22 21:17:44+00:00,bgarlinghouse,"Huge thanks to @MAS_sg, @sif_sfi and @pointzeroforum for hosting one of the most substantive conferences I’ve been to in a long time – lots of progressive conversations about what good policy for crypto entails, together with the regulators at the forefront of making this happen. https://t.co/oW4nXdrJfp"
68,2022-06-22 19:01:41+00:00,bgarlinghouse,"Drake just released a new album, and a week later @Ripple opens its first office in Canada…coincidence?! 

In all seriousness though - Toronto has some incredible technical talent, and we’re looking forward to meeting you!

https://t.co/Sn5go6LTjj"
69,2022-06-16 02:12:44+00:00,bgarlinghouse,@QuantumTurtleX fair point
70,2022-06-16 02:09:40+00:00,bgarlinghouse,"Ripple is hiring for hundreds of roles around the globe – both in person and remote. Fair warning - we have a “no assholes” policy here. If that’s the kind of culture you’re looking for, apply here https://t.co/49kPgUOMpR"
71,2022-06-14 02:07:13+00:00,bgarlinghouse,@JoelKatz @Money23Green #caught
72,2022-06-13 23:51:11+00:00,bgarlinghouse,"The market is likely going to shrink in the near term, but I and many others have every ounce of confidence that crypto will succeed in the future as an integral part of our global financial systems. Slow and steady wins the race."
73,2022-06-13 23:51:10+00:00,bgarlinghouse,"4/ Paying attention - what’s happening now is not a small market gyration. We’ve been preparing for this w/ a significant cash balance, and thus can afford to keep hiring the best talent w/ the goal of 50% outside the US. https://t.co/49kPgUxJnR"
74,2022-06-13 23:51:10+00:00,bgarlinghouse,"3/ Operating with transparency - as a holder of XRP, we believe communication &amp; transparency (including our Quarterly Markets Reports) are key to being a responsible stakeholder. We’ve been asking for regulatory clarity for years, and been upfront about what is/isn’t working."
75,2022-06-13 23:51:10+00:00,bgarlinghouse,"2/ Focusing on the long term - Ripple has been building enterprise products with long-term utility NOT speculation. These are products that solve problems today, not ones in search of a problem. FYI - Q2 ODL volume (well over $1B) already surpassed its target 3 weeks before EOQ."
76,2022-06-13 23:51:09+00:00,bgarlinghouse,"It’s never easy, but there are a few key reasons why Ripple has weathered the cyclical bear markets, as we will do here and continue growing. 1/ having an experienced exec team that has been through the dot com bubble, 2008 financial crisis, 2018 crypto winter and more."
77,2022-06-13 23:51:09+00:00,bgarlinghouse,"Days like today are never what you hope to see, esp. in an industry w/ as much incredible talent as crypto. If you recently joined the industry and haven’t seen a downturn like this, know that this too shall pass (advice from someone who’s seen a few downturns over the years)."
78,2022-06-09 13:55:54+00:00,bgarlinghouse,"2/ With that, I’m excited to congratulate @monicalongsf who has been a key leader at Ripple for ~9 years and is stepping into an expanded role to lead both RippleNet and RippleX, to continue building on the great success of Asheesh and the RippleNet team."
79,2022-06-09 13:55:54+00:00,bgarlinghouse,"1/ While I typically like to steal @ashgoblue‘s thunder, it only seems fitting that he should get to break this news himself. He’s had an incredible impact on Ripple, our products and strategy -  I’m grateful he will continue to do so in his new role on our Board of Directors."
80,2022-05-19 15:12:56+00:00,bgarlinghouse,"Carbon offset markets are expected to grow to $550B(!) by 2050, and we’ve seen firsthand how crypto &amp; blockchain can solve issues w/ fraud and inefficiencies, and bring transparency and scalability to carbon credits just the same as other real-world use cases like payments. LFG!"
81,2022-05-19 15:12:55+00:00,bgarlinghouse,"Today, @Ripple is committing to invest $100M to modernize carbon markets globally, through investing in carbon removal companies and supporting growth in carbon credit tokenization functionality (Hear me out, NFTs aren’t just about digital art…) https://t.co/MYrxEO6WfN"
82,2022-05-05 19:08:02+00:00,bgarlinghouse,The support and pro-innovation stances of local mayors &amp; state governors has been absolutely instrumental to bring in droves of talent from Wall Street and big tech -- and they are reaping the benefits. https://t.co/aZm5DWt9hA
83,2022-05-05 19:08:01+00:00,bgarlinghouse,"I spoke alongside @NYCMayor at @MilkenInstitute yesterday about how the influx of crypto talent + capital is transforming cities &amp; states like NYC, Miami, Wyoming and California who are seeking to create a welcome environment for innovation despite the lack of a federal framework https://t.co/EILbWF1TCg"
84,2022-04-22 21:38:16+00:00,bgarlinghouse,The SEC seems perfectly content to let the US fall further behind - all in the name of protecting their own jurisdiction at the expense of US citizens. Politics over policy is good for no one. We need a clear regulatory framework now.
85,2022-04-22 21:38:15+00:00,bgarlinghouse,"Over the past couple of years, I’ve found myself becoming far more familiar with the SEC than I ever thought possible. Which is why it’s beyond ironic that one of their goals is to provide “disclosure” – guess they don’t need to abide by their own rules…"
86,2022-04-20 19:13:06+00:00,bgarlinghouse,How I feel about maximalism https://t.co/OYK5DKWXcE
87,2022-04-04 17:14:37+00:00,bgarlinghouse,"If (ok, WHEN!) the Jayhawks win, I’ll be using this tomorrow as well… 😂 
#RockChalk"
88,2022-03-16 17:04:17+00:00,bgarlinghouse,"As we continue to scale globally, our policy bench deepens with the addition of Michael Warren - welcome to the Board!"
89,2022-03-11 19:58:11+00:00,bgarlinghouse,"And while we would have preferred the cases against Chris and me to end now, the SEC must now prove its claims. We are confident that ultimately all of them will be dismissed."
90,2022-03-11 19:58:10+00:00,bgarlinghouse,"If you weren’t paying attention then, you should be now. Huge win for Ripple today!"
91,2022-03-09 15:29:50+00:00,bgarlinghouse,"Years of damage done by the SEC’s siloed regulation by enforcement approach can be undone through collaboration between all agencies. Ripple stands ready to educate and assist. 

If we are to catch up with the rest of the world, we need prompt and decisive action ASAP."
92,2022-03-09 15:29:50+00:00,bgarlinghouse,"The White House finally says what we and the industry have been saying for years - if the US wants to maintain its status as a responsible tech leader, it needs to provide a clear regulatory framework for an industry that’s exploding in growth (40M Americans and counting!)."
93,2022-03-09 15:29:50+00:00,bgarlinghouse,"First and foremost, this is an affirmation that crypto is here to stay. Thoughtful policy involves timely input from players (and there’s a lot!) across the federal govt. I don't want to mistake activity for progress, but this does feel like it could be a turning point."
94,2022-03-09 15:29:49+00:00,bgarlinghouse,"Like many of you, I thought the Biden Admin’s EO would acknowledge crypto, but not detail specifics on next steps for regulation. However, I was pleasantly surprised &amp; inspired by the EO acknowledging the *need* for evolution and alignment of the govt’s approach to crypto."
95,2022-03-04 00:49:57+00:00,bgarlinghouse,"Over the past few days, it’s been inspiring to see people banding together to show support, within the crypto community and elsewhere. Crypto is, and remains, a force for good."
96,2022-03-04 00:49:56+00:00,bgarlinghouse,"We’re making a $1M donation (USD) to humanitarian orgs, matching employee donations 2-1, and developing a crypto-to-cash direct giving program for aid to Ukrainian families with our exchanges &amp; NGO partners, and the global XRP community."
97,2022-03-04 00:49:56+00:00,bgarlinghouse,".@Ripple and I unequivocally condemn Russia’s invasion of Ukraine. It’s my view that Russia’s attack on Ukraine is unprovoked, unjustified, and unacceptable to maintaining some semblance of global order."
98,2022-03-02 01:13:58+00:00,bgarlinghouse,"Instead of listening to responsible players who have been clear they will abide by legal sanctions, some pundits and media insist on continuing to paint crypto as the Silk Road – both an exceptionally outdated and tired argument which simply doesn’t hold true today. /Rant over"
99,2022-03-02 01:13:58+00:00,bgarlinghouse,"RippleNet, for example, has always been - and remains today - committed to NOT working with sanctioned banks or countries that are restricted counterparties. Ripple and our customers support and enforce OFAC laws and KYC/AML."
100,2022-03-02 01:13:58+00:00,bgarlinghouse,"In order to convert crypto to fiat, exchanges/etc rely on banking partners who could lose their licenses if someone on the OFAC list is able to slip through. Extremely stringent KYC/AML policies are in place to avoid precisely this."
101,2022-03-02 01:13:57+00:00,bgarlinghouse,I continue to see asinine arguments from uninformed pundits of how crypto works. I want to reiterate what @ashgoblue said yesterday – there are factual reasons why crypto can’t be used on the broad scale for Russia to evade sanctions. https://t.co/WmQC4sHcSa
102,2022-02-28 20:10:30+00:00,bgarlinghouse,".@ashgoblue lays out the reality of crypto &amp; blockchain’s role (or lack thereof) to evade global sanctions.

To clear any confusion - RippleNet (while being able to do much more than just messaging a la SWIFT) abides by international law &amp; OFAC sanctions. Period, full stop."
103,2022-02-19 01:18:42+00:00,bgarlinghouse,"The truth is out for everyone to read. What we see is that the SEC waited 8 years to decide they disagreed with this analysis, decimating thousands and thousands of XRP holders (who they purport to protect) in the process. So much for being mission-driven…"
104,2022-02-08 21:00:03+00:00,bgarlinghouse,"To see a statement like this is incredible (and reaffirming to so many in the space using crypto for good), after years of FUD that crypto is only for criminals."
105,2022-01-26 17:53:11+00:00,bgarlinghouse,you gotta wonder who decided to give this guy the mic??! Jk see you there Mike 😂
106,2022-01-26 00:40:32+00:00,bgarlinghouse,"RippleX - full speed ahead on establishing a multitude of capabilities to the XRP Ledger - NFTs, CBDCs, interoperability bridges, sidechains and so much more – working hand in hand with devs and partners around the world. It’s a multichain world after all 😁 4/4"
107,2022-01-26 00:40:32+00:00,bgarlinghouse,"RippleNet is much more than cross-border payments – it’s bringing crypto-native services such as liquidity to enterprises. Today, the network has a volume run rate &gt;$10B. Huge props to the team for continuously upping their game &amp; leaning into new capabilities every year. 3/4"
108,2022-01-26 00:40:32+00:00,bgarlinghouse,"2022 – “slow down” is not in our vocabulary. Even with 2021’s headwinds, it was our best year on record, and Ripple’s financial position ($1B in the bank) is the strongest we’ve ever been. 2/4"
109,2022-01-26 00:40:32+00:00,bgarlinghouse,Excited to announce @Ripple bought back our Series C (Dec 2019) shares at a $15B valuation! 1/4
110,2022-01-20 02:14:17+00:00,bgarlinghouse,"My semiannual PSA - noticed an uptick lately in XRP giveaways falsely claiming to be from Ripple and/or me. These are 100% fake and trying to steal your crypto. 

Thanks to all reporting the scams / stay vigilant!"
111,2022-01-11 16:25:09+00:00,bgarlinghouse,"🚨 new year, new #XRPL capabilities!"
112,2021-12-24 18:02:07+00:00,bgarlinghouse,"Ok, I also wrote down some thoughts on Jay Clayton’s about-face op-ed in @WSJOpinion in comparison with his actions in office. https://t.co/LfSODCIzuQ https://t.co/uWd1c3uAsV"
113,2021-12-22 18:49:16+00:00,bgarlinghouse,This holiday season – let’s make the time to reach out to our elected officials in Congress so they understand the need to act now. I hope the industry gets some answers instead of another lump of coal. 10/10
114,2021-12-22 18:49:16+00:00,bgarlinghouse,"Ironically enough, and a personal favorite of mine of the brilliance of @Joelkatz, this is what he predicted could happen almost 2 years before the SEC filed their lawsuit. #nostradamus 9/10 https://t.co/cA4hstW2Wf"
115,2021-12-22 18:49:15+00:00,bgarlinghouse,Calling crypto the “Wild West” is a farce – most are complying with financial regulators globally. This industry shouldn’t be punished for asking for regulatory clarity &amp; regulation that is consistently applied with a level playing field. 8/10
116,2021-12-22 18:49:15+00:00,bgarlinghouse,"Ignoring its prior statements, the SEC today won’t answer questions about the legal status of ETH, much less anything else. Is the agency actually living up to its mission of protecting investors w/ regulation by enforcement &amp; what @HesterPeirce calls ""strategic ambiguity""?  7/10"
117,2021-12-22 18:49:14+00:00,bgarlinghouse,"Which brings me back to the SEC. As Chair @GaryGensler seeks to expand its remit, he has taken an aggressively anti-crypto approach and companies are already moving outside the US. Web2 was built with many American companies, but Web3 (or whatever we want to call it)?

TBD! 6/10"
118,2021-12-22 18:49:14+00:00,bgarlinghouse,"Not to mention new ODL corridors like Japan and UAE, and our CBDC solution built on a private version of the public XRPL partnering with Bhutan and Palau! All of this growth came from outside the US for (sigh) obvious reasons… 5/10"
119,2021-12-22 18:49:14+00:00,bgarlinghouse,"Proud to say it was @Ripple’s strongest year ever (XRP-based On-Demand Liquidity payments account for 25% of $ volume across RippleNet, and ODL txns are up 25x from Q3 2020, and 130% QoQ). 4/10 https://t.co/2V2ORfzTqm"
120,2021-12-22 18:49:13+00:00,bgarlinghouse,"2021 has been a watershed year for crypto. Acceptance and awareness of the opportunity to bring billions of people into the global financial community has never been so clear. It’s been incredible to see a lot less ‘maximalism’, and many more builders joining the industry. 3/10"
121,2021-12-22 18:49:13+00:00,bgarlinghouse,"Of all the shitty things in 2020, this was certainly one to cap the year 🤣. But what I said then remains (painfully) true today: this is an attack on crypto in the US, not just Ripple. Some took the SEC’s allegations at face value/ thought this was a one off, but no longer. 2/10"
122,2021-12-22 18:49:12+00:00,bgarlinghouse,"One year ago today, the @SECgov filed a lawsuit against @Ripple, @chrislarsenSF and me, alleging that XRP – a public crypto that has been trading on the open market since 2013 – should have been registered as a security. 1/10"
123,2021-12-16 23:27:30+00:00,bgarlinghouse,"Siri, play “Ironic” by Alanis Morissette…

https://t.co/idRTZmDSbL"
124,2021-12-06 17:34:42+00:00,bgarlinghouse,"Asking for myself (oh, and a friend)"
125,2021-11-25 16:47:28+00:00,bgarlinghouse,"Thankful to be part of Team @Ripple and thankful for the entire XRP community - today, and everyday!"
126,2021-11-24 17:39:44+00:00,bgarlinghouse,Out with the old (rails) and in with the new
127,2021-11-23 18:33:09+00:00,bgarlinghouse,"My personal views on dogecoin aside ;) I think there will be many winners in this industry. I’m bullish on overall crypto momentum for 2022  w/ regulatory clarity and progress in the UK, Singapore, UAE, Japan and others. 2/2 https://t.co/D42UX3dm4m"
128,2021-11-23 18:33:08+00:00,bgarlinghouse,"Great to catch up with you @dan_murphy at #FTAD! Despite (regulatory) headwinds in the US, @Ripple has had a blockbuster year with ODL expansion &amp; MENA traction, and we are gearing up to hire a few hundred people next year to fuel our growth. 1/2"
129,2021-11-16 14:51:41+00:00,bgarlinghouse,The crypto industry is stepping up to the plate for public-private collaboration on policy – no question about it – and we will continue to seek to work together on the optimal path forward. 2/2
130,2021-11-16 14:51:40+00:00,bgarlinghouse,Our proposed policy framework is a three-pronged approach of what can be done now to provide clarity to one of the fastest-growing industries in the U.S. It’s also the result of our direct interactions with regulators and bipartisan policymakers. 1/2
131,2021-11-09 15:01:15+00:00,bgarlinghouse,"Today, we announced a new product at #RippleSwell -- Liquidity Hub! Any enterprise that wants to offer crypto to their customers? You can source tokenized assets from Ripple via Liquidity Hub - soon to come next year.  https://t.co/Hbhr0hemh3"
132,2021-11-09 13:51:24+00:00,bgarlinghouse,"Coming to you from #RippleSwell -- 2 incredible days of fireside chats, panels and presentations starting at 9 am ET from @elerianm, @SBF_FTX, @Tranglo, @Azimo, @Coinme, the Royal Monetary Authority of Bhutan and many more! https://t.co/wCMUxbhb0v"
133,2021-11-02 20:49:30+00:00,bgarlinghouse,"@ChrisBrummerDr is right -- there is a lot at stake here, which is why we need Congress to play a leading role in providing guidance and clarity for not just stablecoins as is recommended by the PWG report, but crypto broadly ASAP."
134,2021-10-30 17:21:10+00:00,bgarlinghouse,I’m floored by what team @Ripple achieved in Q3. Here are some of my favorite stats ⤵️
135,2021-10-06 22:13:45+00:00,bgarlinghouse,I think this article’s subheadline says it all 👀
